text,label
"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",not_spam
"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",not_spam
Ha ha cool cool chikku chikku:-):-DB-),not_spam
Oh ok no prob..,not_spam
Check audrey's status right now,not_spam
Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,not_spam
"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",not_spam
Well i know Z will take care of me. So no worries.,not_spam
"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",spam
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,spam
Wat uniform? In where get?,not_spam
"Cool, text me when you're ready",not_spam
"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",not_spam
I will spoil you in bed as well :),not_spam
I'm going for bath will msg you next  &lt;#&gt;  min..,not_spam
I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,not_spam
"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",spam
Can you say what happen,not_spam
You could have seen me..i did't recognise you Face.:),not_spam
Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,not_spam
Keep my payasam there if rinu brings,not_spam
I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,not_spam
"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",not_spam
"Yeah sure, give me a couple minutes to track down my wallet",not_spam
Hey leave it. not a big deal:-) take care.,not_spam
Hey i will be late ah... Meet you at 945+,not_spam
"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",spam
It took Mr owl 3 licks,not_spam
Customer place i will call you.,not_spam
Mm that time you dont like fun,not_spam
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,spam
Yup having my lunch buffet now.. U eat already?,not_spam
Huh so late... Fr dinner?,not_spam
Hey so this sat are we going for the intro pilates only? Or the kickboxing too?,not_spam
Morning only i can ok.,not_spam
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,not_spam
Pick you up bout 7.30ish? What time are  and that going?,not_spam
From here after The performance award is calculated every two month.not for current one month period..,not_spam
Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,not_spam
"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",not_spam
"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",not_spam
Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,not_spam
"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",spam
Dear how is chechi. Did you talk to her,not_spam
The hair cream has not been shipped.,not_spam
None of that's happening til you get here though,not_spam
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",not_spam
"Haha get used to driving to usf man, I know a lot of stoners",not_spam
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,not_spam
Hello! Good week? Fancy a drink or something later?,not_spam
Headin towards busetop,not_spam
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,not_spam
Come by our room at some point so we can iron out the plan for this weekend,not_spam
Cos i want it to be your thing,not_spam
"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...",not_spam
Bring home some Wendy =D,not_spam
100 dating service cal;l 09064012103 box334sk38ch,spam
Whatsup there. Dont u want to sleep,not_spam
Alright i have a new goal now,not_spam
FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,spam
"Alright, I'll head out in a few minutes, text me where to meet you",not_spam
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,spam
Yes:)from last week itself i'm taking live call.,not_spam
Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,spam
Siva is in hostel aha:-.,not_spam
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,spam
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,not_spam
Ok. She'll be ok. I guess,not_spam
aathi..where are you dear..,not_spam
Any pain on urination any thing else?,not_spam
7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,not_spam
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,not_spam
At home watching tv lor.,not_spam
Does she usually take fifteen fucking minutes to respond to a yes or no question,not_spam
Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,spam
Booked ticket for pongal?,not_spam
You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,not_spam
The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,not_spam
"Ask g or iouri, I've told the story like ten times already",not_spam
How long does applebees fucking take,not_spam
"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",not_spam
But i have to. I like to have love and arrange.,not_spam
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,not_spam
You were supposed to wake ME up &gt;:(,not_spam
Oic... I saw him too but i tot he din c me... I found a group liao...,not_spam
"Sorry, I'll call later",not_spam
"""HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX""",not_spam
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",not_spam
"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm.",not_spam
I wont get concentration dear you know you are my mind and everything :-),not_spam
LOL ... Have you made plans for new years?,not_spam
10 min later k...,not_spam
hanks lotsly!,not_spam
Thanks for this hope you had a good day today,not_spam
K:)k:)what are detail you want to transfer?acc no enough?,not_spam
Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,not_spam
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",spam
Si si. I think ill go make those oreo truffles.,not_spam
"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.",not_spam
I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,not_spam
"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",not_spam
Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,not_spam
Where did u go? My phone is gonna die you have to stay in here,not_spam
Great. Never been better. Each day gives even more reasons to thank God,not_spam
"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",spam
"Sorry, I'll call later ok bye",not_spam
Ok i am on the way to railway,not_spam
great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),not_spam
They don't put that stuff on the roads to keep it from getting slippery over there?,not_spam
When are you going to ride your bike?,not_spam
"Yup, no need. I'll jus wait 4 e rain 2 stop.",not_spam
There are many company. Tell me the language.,not_spam
okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,spam
"How long has it been since you screamed, princess?",not_spam
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",not_spam
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,spam
Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),not_spam
Ok I'm gonna head up to usf in like fifteen minutes,not_spam
Love you aathi..love u lot..,not_spam
Tension ah?what machi?any problem?,not_spam
"K, can I pick up another 8th when you're done?",not_spam
When're you guys getting back? G said you were thinking about not staying for mcr,not_spam
"Almost there, see u in a sec",not_spam
"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",not_spam
Watching tv lor...,not_spam
